#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 06 19 22 20 199  8.4  9.7 99.00 99.00 99.00 999 1008.7  27.6  28.0  25.3 99.0 99.00 
2019 06 19 22 30 205  8.7 10.2 99.00 99.00 99.00 999 1008.6  27.6  27.9  25.4 99.0 99.00 
2019 06 19 22 40 205  9.0 10.7  0.93  7.69  4.13 152 1008.6  27.6  27.9  25.4 99.0 99.00 
2019 06 19 22 50 205  9.4 11.2 99.00 99.00 99.00 999 1008.5  27.6  27.9  25.4 99.0 99.00 
2019 06 19 23 00 206  9.4 11.3 99.00 99.00 99.00 999 1008.4  27.5  27.8  25.4 99.0 99.00 
2019 06 19 23 10 204  9.8 11.9 99.00 99.00 99.00 999 1008.4  27.5  27.7  25.3 99.0 99.00 
2019 06 19 23 20 206  9.6 11.5 99.00 99.00 99.00 999 1008.6  27.5  27.6  25.3 99.0 99.00 
2019 06 19 23 30 209  9.7 11.4 99.00 99.00 99.00 999 1008.6  27.5  27.6  25.5 99.0 99.00 
2019 06 19 23 40 210  9.8 12.1  1.13  7.69  4.27 140 1008.7  27.5  27.6  25.5 99.0 99.00 
2019 06 19 23 50 208  9.5 11.2 99.00 99.00 99.00 999 1008.7  27.5  27.6  25.5 99.0 99.00 
2019 06 20 00 00 210  9.7 11.4 99.00 99.00 99.00 999 1008.7  27.5  27.6  25.4 99.0 99.00 
2019 06 20 00 10 210  9.7 11.4 99.00 99.00 99.00 999 1008.7  27.5  27.6  25.4 99.0 99.00 
2019 06 20 00 20 208  9.6 11.7 99.00 99.00 99.00 999 1008.6  27.5  27.6  25.3 99.0 99.00 
2019 06 20 00 30 210 10.5 12.4 99.00 99.00 99.00 999 1008.6  27.5  27.6  25.2 99.0 99.00 
2019 06 20 00 40 212 10.9 13.2  1.21  7.69  4.26 141 1008.5  27.5  27.6  25.3 99.0 99.00 
2019 06 20 00 50 215 10.8 12.8 99.00 99.00 99.00 999 1008.6  27.5  27.6  25.0 99.0 99.00 
2019 06 20 01 00 217 10.2 12.0 99.00 99.00 99.00 999 1008.6  27.5  27.5  25.0 99.0 99.00 
2019 06 20 01 10 221 10.4 12.1 99.00 99.00 99.00 999 1008.7  27.7  27.6  24.6 99.0 99.00 
2019 06 20 01 20 221 10.4 12.6 99.00 99.00 99.00 999 1008.7  27.7  27.5  24.6 99.0 99.00 
2019 06 20 01 30 223 10.6 12.7 99.00 99.00 99.00 999 1008.7  27.7  27.6  24.7 99.0 99.00 
2019 06 20 01 40 224 10.4 12.6  1.14  3.45  4.04 207 1008.8  27.8  27.6  24.7 99.0 99.00 
2019 06 20 01 50 225 10.9 13.1 99.00 99.00 99.00 999 1008.9  27.8  27.6  24.4 99.0 99.00 
2019 06 20 02 00 222 11.1 13.1 99.00 99.00 99.00 999 1009.0  27.8  27.6  24.5 99.0 99.00 
2019 06 20 02 10 221 10.2 12.0 99.00 99.00 99.00 999 1009.2  27.7  27.6  24.7 99.0 99.00 
2019 06 20 02 20 223 10.5 13.5 99.00 99.00 99.00 999 1009.3  27.7  27.6  24.5 99.0 99.00 
2019 06 20 02 30 224 10.3 13.2 99.00 99.00 99.00 999 1009.4  27.7  27.6  24.5 99.0 99.00 
2019 06 20 02 40 225 10.6 12.9  1.28  7.14  4.14 146 1009.5  27.7  27.5  24.4 99.0 99.00 
2019 06 20 02 50 224 10.0 12.1 99.00 99.00 99.00 999 1009.4  27.7  27.5  24.6 99.0 99.00 
2019 06 20 03 00 221 10.4 12.3 99.00 99.00 99.00 999 1009.4  27.6  27.5  24.5 99.0 99.00 
2019 06 20 03 10 222 10.5 12.6 99.00 99.00 99.00 999 1009.3  27.6  27.5  24.5 99.0 99.00 
2019 06 20 03 20 225  9.6 11.8 99.00 99.00 99.00 999 1009.3  27.5  27.5  24.6 99.0 99.00 
2019 06 20 03 30 227  9.6 11.8 99.00 99.00 99.00 999 1009.2  27.5  27.5  24.7 99.0 99.00 
2019 06 20 03 40 226 10.4 13.0  1.30  4.35  4.26 196 1009.1  27.5  27.5  24.7 99.0 99.00 
2019 06 20 03 50 226 11.2 13.2 99.00 99.00 99.00 999 1008.9  27.4  27.5  24.6 99.0 99.00 
2019 06 20 04 00 227 11.6 14.4 99.00 99.00 99.00 999 1008.9  27.4  27.5  24.5 99.0 99.00 
2019 06 20 04 10 228 11.8 14.2 99.00 99.00 99.00 999 1008.7  27.4  27.5  24.5 99.0 99.00 
2019 06 20 04 20 228 12.4 14.6 99.00 99.00 99.00 999 1008.6  27.3  27.5  24.5 99.0 99.00 
2019 06 20 04 30 230 12.7 15.2 99.00 99.00 99.00 999 1008.6  27.3  27.5  24.4 99.0 99.00 
2019 06 20 04 40 230 11.9 14.2  1.42  4.55  4.11 204 1008.5  27.3  27.4  24.6 99.0 99.00 
2019 06 20 04 50 229 12.4 15.4 99.00 99.00 99.00 999 1008.3  27.3  27.4  24.6 99.0 99.00 
2019 06 20 05 00 229 12.0 14.9 99.00 99.00 99.00 999 1008.3  27.3  27.4  24.7 99.0 99.00 
2019 06 20 05 10 228 11.7 15.3 99.00 99.00 99.00 999 1008.1  27.2  27.4  24.8 99.0 99.00 
2019 06 20 05 20 228 12.2 14.8 99.00 99.00 99.00 999 1008.0  27.2  27.4  24.8 99.0 99.00 
2019 06 20 05 30 230 11.8 14.4 99.00 99.00 99.00 999 1008.0  27.1  27.4  24.9 99.0 99.00 
2019 06 20 05 40 232 11.6 14.1  1.46  5.00  4.20 207 1008.0  27.1  27.4  25.0 99.0 99.00 
2019 06 20 05 50 230 11.7 14.4 99.00 99.00 99.00 999 1007.9  27.1  27.4  25.0 99.0 99.00 
2019 06 20 06 00 228 11.7 14.1 99.00 99.00 99.00 999 1007.8  27.1  27.4  25.0 99.0 99.00 
2019 06 20 06 10 226 11.6 14.3 99.00 99.00 99.00 999 1007.9  27.1  27.4  25.0 99.0 99.00 
2019 06 20 06 20 227 11.1 13.8 99.00 99.00 99.00 999 1007.7  27.1  27.4  25.1 99.0 99.00 
2019 06 20 06 30 226 10.7 13.4 99.00 99.00 99.00 999 1007.8  27.1  27.4  25.2 99.0 99.00 
2019 06 20 06 40 224 10.4 12.6  1.68  5.56  4.38 211 1007.7  27.0  27.3  25.2 99.0 99.00 
2019 06 20 06 50 225 10.7 13.1 99.00 99.00 99.00 999 1007.7  27.1  27.3  25.0 99.0 99.00 
2019 06 20 07 00 227 10.7 13.9 99.00 99.00 99.00 999 1007.8  27.1  27.3  24.9 99.0 99.00 
2019 06 20 07 10 230 10.4 13.6 99.00 99.00 99.00 999 1007.7  27.0  27.3  25.0 99.0 99.00 
2019 06 20 07 20 227 10.5 13.2 99.00 99.00 99.00 999 1007.7  27.0  27.3  25.2 99.0 99.00 
2019 06 20 07 30 229 10.5 12.9 99.00 99.00 99.00 999 1007.7  27.0  27.3  25.1 99.0 99.00 
2019 06 20 07 40 226 11.0 13.6  1.47  5.88  4.49 202 1007.6  27.0  27.3  24.7 99.0 99.00 
2019 06 20 07 50 227 10.9 13.0 99.00 99.00 99.00 999 1007.7  27.0  27.3  25.0 99.0 99.00 
2019 06 20 08 00 227 11.3 13.4 99.00 99.00 99.00 999 1007.6  26.9  27.3  24.8 99.0 99.00 
2019 06 20 08 10 228 11.3 14.4 99.00 99.00 99.00 999 1007.5  26.9  27.3  24.6 99.0 99.00 
2019 06 20 08 20 229 11.3 13.4 99.00 99.00 99.00 999 1007.4  26.8  27.3  24.4 99.0 99.00 
2019 06 20 08 30 230 11.1 13.4 99.00 99.00 99.00 999 1007.4  26.8  27.3  24.4 99.0 99.00 
2019 06 20 08 40 229 10.8 14.1  1.62  5.56  4.40 204 1007.4  26.7  27.3  24.4 99.0 99.00 
2019 06 20 08 50 232 10.1 12.7 99.00 99.00 99.00 999 1007.3  26.7  27.3  24.5 99.0 99.00 
2019 06 20 09 00 236 10.4 13.3 99.00 99.00 99.00 999 1007.5  26.6  27.3  24.5 99.0 99.00 
2019 06 20 09 10 237 10.1 12.3 99.00 99.00 99.00 999 1007.4  26.6  27.3  24.6 99.0 99.00 
2019 06 20 09 20 235 10.3 12.1 99.00 99.00 99.00 999 1007.4  26.5  27.3  24.5 99.0 99.00 
2019 06 20 09 30 238  9.8 12.2 99.00 99.00 99.00 999 1007.5  26.5  27.3  24.6 99.0 99.00 
2019 06 20 09 40 236  9.5 11.5  1.62  6.25  4.43 197 1007.6  26.5  27.3  24.5 99.0 99.00 
2019 06 20 09 50 238  9.4 11.6 99.00 99.00 99.00 999 1007.6  26.5  27.3  24.4 99.0 99.00 
2019 06 20 10 00 238  9.6 11.7 99.00 99.00 99.00 999 1007.6  26.5  27.4  24.4 99.0 99.00 
2019 06 20 10 10 236  9.2 11.0 99.00 99.00 99.00 999 1007.7  26.5  27.4  24.5 99.0 99.00 
2019 06 20 10 20 237  9.3 11.0 99.00 99.00 99.00 999 1007.8  26.5  27.4  24.4 99.0 99.00 
2019 06 20 10 30 236  9.0 12.1 99.00 99.00 99.00 999 1007.8  26.5  27.4  24.4 99.0 99.00 
2019 06 20 10 40 232  9.0 11.0  1.44  6.67  4.36 181 1007.8  26.5  27.4  24.5 99.0 99.00 
2019 06 20 10 50 230  9.3 11.1 99.00 99.00 99.00 999 1007.8  26.5  27.4  24.6 99.0 99.00 
2019 06 20 11 00 230  9.4 11.3 99.00 99.00 99.00 999 1008.0  26.5  27.4  24.6 99.0 99.00 
2019 06 20 11 10 234  9.6 11.6 99.00 99.00 99.00 999 1008.0  26.5  27.4  24.5 99.0 99.00 
2019 06 20 11 20 233 10.0 12.1 99.00 99.00 99.00 999 1008.2  26.6  27.4  24.6 99.0 99.00 
2019 06 20 11 30 235  9.6 11.3 99.00 99.00 99.00 999 1008.4  26.6  27.4  24.6 99.0 99.00 
2019 06 20 11 40 235  9.8 12.7  1.41  6.25  4.31 193 1008.3  26.6  27.4  24.7 99.0 99.00 
2019 06 20 11 50 234  9.8 11.7 99.00 99.00 99.00 999 1008.3  26.6  27.4  24.7 99.0 99.00 
2019 06 20 12 00 234  9.7 12.1 99.00 99.00 99.00 999 1008.2  26.6  27.3  24.7 99.0 99.00 
2019 06 20 12 10 232  9.9 11.8 99.00 99.00 99.00 999 1008.3  26.7  27.3  24.8 99.0 99.00 
2019 06 20 12 20 231 10.0 12.3 99.00 99.00 99.00 999 1008.3  26.7  27.3  24.9 99.0 99.00 
2019 06 20 12 30 232  9.8 12.8 99.00 99.00 99.00 999 1008.3  26.7  27.3  24.9 99.0 99.00 
2019 06 20 12 40 232 10.2 12.0  1.41  5.88  4.30 191 1008.4  26.7  27.3  24.9 99.0 99.00 
2019 06 20 12 50 234 10.3 12.5 99.00 99.00 99.00 999 1008.4  26.7  27.3  24.9 99.0 99.00 
2019 06 20 13 00 238  9.7 11.8 99.00 99.00 99.00 999 1008.3  26.7  27.3  25.0 99.0 99.00 
2019 06 20 13 10 238  9.9 11.5 99.00 99.00 99.00 999 1008.3  26.7  27.3  25.0 99.0 99.00 
2019 06 20 13 20 236  9.7 11.6 99.00 99.00 99.00 999 1008.2  26.7  27.3  25.1 99.0 99.00 
2019 06 20 13 30 237  9.7 11.8 99.00 99.00 99.00 999 1008.2  26.7  27.3  25.0 99.0 99.00 
2019 06 20 13 40 236  9.3 11.2  1.38  6.25  4.27 203 1008.1  26.7  27.3  25.0 99.0 99.00 
2019 06 20 13 50 237  9.9 11.7 99.00 99.00 99.00 999 1008.2  26.7  27.3  25.0 99.0 99.00 
2019 06 20 14 00 234  9.3 11.0 99.00 99.00 99.00 999 1008.1  26.7  27.3  25.0 99.0 99.00 
2019 06 20 14 10 233  9.9 11.5 99.00 99.00 99.00 999 1008.1  26.7  27.3  25.0 99.0 99.00 
2019 06 20 14 20 234 10.4 12.7 99.00 99.00 99.00 999 1008.3  26.8  27.3  25.1 99.0 99.00 
2019 06 20 14 30 235 10.6 12.6 99.00 99.00 99.00 999 1008.3  26.8  27.4  25.1 99.0 99.00 
2019 06 20 14 40 235 10.7 12.5  1.43  6.67  4.28 188 1008.3  26.8  27.3  25.2 99.0 99.00 
2019 06 20 14 50 234 10.4 12.9 99.00 99.00 99.00 999 1008.2  26.8  27.3  25.3 99.0 99.00 
2019 06 20 15 00 234 10.6 12.6 99.00 99.00 99.00 999 1008.1  26.8  27.3  25.3 99.0 99.00 
2019 06 20 15 10 234 10.8 12.6 99.00 99.00 99.00 999 1008.1  26.8  27.3  25.2 99.0 99.00 
2019 06 20 15 20 233 10.6 12.8 99.00 99.00 99.00 999 1008.1  26.9  27.3  25.4 99.0 99.00 
2019 06 20 15 30 233 10.4 12.4 99.00 99.00 99.00 999 1008.1  26.9  27.4  25.4 99.0 99.00 
2019 06 20 15 40 230 10.7 12.9  1.35  6.25  4.22 200 1008.0  26.9  27.3  25.4 99.0 99.00 
2019 06 20 15 50 225 10.5 12.9 99.00 99.00 99.00 999 1007.9  26.9  27.3  25.4 99.0 99.00 
2019 06 20 16 00 219 10.7 13.1 99.00 99.00 99.00 999 1007.7  26.9  27.3  25.3 99.0 99.00 
2019 06 20 16 10 219 10.6 12.4 99.00 99.00 99.00 999 1007.8  26.9  27.4  25.3 99.0 99.00 
2019 06 20 16 20 222 10.3 12.8 99.00 99.00 99.00 999 1007.6  27.0  27.4  25.4 99.0 99.00 
2019 06 20 16 30 221 10.4 12.8 99.00 99.00 99.00 999 1007.5  27.2  27.4  25.6 99.0 99.00 
2019 06 20 16 40 220 10.4 12.8  1.39  4.35  4.19 213 1007.4  27.3  27.4  25.6 99.0 99.00 
2019 06 20 16 50 218 10.8 13.2 99.00 99.00 99.00 999 1007.2  27.3  27.4  25.5 99.0 99.00 
2019 06 20 17 00 218 11.1 13.3 99.00 99.00 99.00 999 1007.2  27.3  27.4  25.5 99.0 99.00 
2019 06 20 17 10 221 11.4 13.5 99.00 99.00 99.00 999 1007.3  27.3  27.4  25.4 99.0 99.00 
2019 06 20 17 20 224 11.5 13.6 99.00 99.00 99.00 999 1007.3  27.3  27.4  25.5 99.0 99.00 
2019 06 20 17 30 222 11.5 13.5 99.00 99.00 99.00 999 1007.2  27.3  27.4  25.5 99.0 99.00 
2019 06 20 17 40 223 11.5 14.5  1.38  4.17  4.25 215 1007.0  27.2  27.4  25.5 99.0 99.00 
2019 06 20 17 50 221 11.8 14.4 99.00 99.00 99.00 999 1007.0  27.3  27.4  25.5 99.0 99.00 
2019 06 20 18 00 223 11.5 14.1 99.00 99.00 99.00 999 1007.0  27.3  27.4  25.6 99.0 99.00 
2019 06 20 18 10 222 11.7 13.8 99.00 99.00 99.00 999 1007.0  27.3  27.4  25.6 99.0 99.00 
2019 06 20 18 20 225 12.0 14.9 99.00 99.00 99.00 999 1006.9  27.3  27.3  25.5 99.0 99.00 
2019 06 20 18 30 222 11.6 14.2 99.00 99.00 99.00 999 1006.9  27.3  27.3  25.6 99.0 99.00 
2019 06 20 18 40 220 11.4 14.2  1.59  6.67  4.34 189 1006.7  27.3  27.3  25.5 99.0 99.00 
2019 06 20 18 50 219 11.4 14.4 99.00 99.00 99.00 999 1006.7  27.3  27.3  25.6 99.0 99.00 
2019 06 20 19 00 219 12.3 14.7 99.00 99.00 99.00 999 1006.7  27.3  27.3  25.5 99.0 99.00 
2019 06 20 19 10 217 12.1 14.5 99.00 99.00 99.00 999 1006.6  27.3  27.3  25.5 99.0 99.00 
2019 06 20 19 20 220 12.3 14.6 99.00 99.00 99.00 999 1006.7  27.3  27.3  25.4 99.0 99.00 
2019 06 20 19 30 220 12.4 14.9 99.00 99.00 99.00 999 1006.6  27.3  27.3  25.5 99.0 99.00 
2019 06 20 19 40 219 12.0 14.6  1.66  6.25  4.42 190 1006.4  27.3  27.3  25.5 99.0 99.00 
2019 06 20 19 50 218 12.1 15.0 99.00 99.00 99.00 999 1006.2  27.3  27.4  25.5 99.0 99.00 
2019 06 20 20 00 215 12.5 15.4 99.00 99.00 99.00 999 1006.0  27.4  27.4  25.5 99.0 99.00 
2019 06 20 20 10 214 12.6 15.4 99.00 99.00 99.00 999 1005.9  27.4  27.4  25.6 99.0 99.00 
2019 06 20 20 20 215 12.6 15.6 99.00 99.00 99.00 999 1005.9  27.4  27.4  25.5 99.0 99.00 
2019 06 20 20 30 221 12.7 15.6 99.00 99.00 99.00 999 1006.1  27.4  27.4  25.6 99.0 99.00 
2019 06 20 20 40 219 13.4 15.9  1.81  5.26  4.66 207 1005.9  27.4  27.4  25.6 99.0 99.00 
2019 06 20 20 50 219 13.5 16.8 99.00 99.00 99.00 999 1005.8  27.4  27.4  25.6 99.0 99.00 
2019 06 20 21 00 220 13.7 17.6 99.00 99.00 99.00 999 1005.8  27.4  27.4  25.6 99.0 99.00 
2019 06 20 21 10 218 13.1 17.2 99.00 99.00 99.00 999 1005.6  27.3  27.4  25.6 99.0 99.00 
2019 06 20 21 20 217 13.3 17.0 99.00 99.00 99.00 999 1005.6  27.3  27.4  25.4 99.0 99.00 
2019 06 20 21 30 217 13.4 16.3 99.00 99.00 99.00 999 1005.3  27.4  27.4  25.6 99.0 99.00 
2019 06 20 21 40 215 13.4 15.8  2.01  5.00  4.72 198 1004.9  27.4  27.4  25.6 99.0 99.00 
2019 06 20 21 50 215 13.8 17.2 99.00 99.00 99.00 999 1004.6  27.3  27.4  25.5 99.0 99.00 
2019 06 20 22 00 216 13.7 17.1 99.00 99.00 99.00 999 1004.8  27.4  27.4  25.5 99.0 99.00 
2019 06 20 22 10 219 13.6 17.5 99.00 99.00 99.00 999 1005.2  27.5  27.4  25.6 99.0 99.00 
2019 06 20 22 20 219 13.8 17.9 99.00 99.00 99.00 999 1005.1  27.5  27.4  25.6 99.0 99.00 
2019 06 20 22 30 219 13.7 17.6 99.00 99.00 99.00 999 1004.9  27.4  27.4  25.6 99.0 99.00 
2019 06 20 22 40 219 13.8 16.9  2.02  5.56  4.79 213 1004.5  27.4  27.4  25.5 99.0 99.00 
2019 06 20 22 50 217 13.4 16.4 99.00 99.00 99.00 999 1004.3  27.4  27.4  25.6 99.0 99.00 
2019 06 20 23 00 218 13.6 16.7 99.00 99.00 99.00 999 1004.5  27.4  27.4  25.5 99.0 99.00 
2019 06 20 23 10 218 13.7 17.2 99.00 99.00 99.00 999 1004.7  27.5  27.4  25.6 99.0 99.00 
2019 06 20 23 20 219 12.8 16.2 99.00 99.00 99.00 999 1005.2  27.5  27.4  25.6 99.0 99.00 
2019 06 20 23 30 220 13.7 16.9 99.00 99.00 99.00 999 1005.4  27.5  27.4  25.4 99.0 99.00 
2019 06 20 23 40 222 13.1 16.7  2.16  6.67  4.87 208 1005.7  27.5  27.4  25.5 99.0 99.00 
2019 06 20 23 50 221 13.0 17.1 99.00 99.00 99.00 999 1005.8  27.5  27.4  25.6 99.0 99.00 
2019 06 21 00 00 220 12.9 16.0 99.00 99.00 99.00 999 1005.8  27.4  27.3  25.5 99.0 99.00 
2019 06 21 00 10 219 12.5 15.7 99.00 99.00 99.00 999 1006.1  27.5  27.3  25.7 99.0 99.00 
2019 06 21 00 20 220 12.4 15.4 99.00 99.00 99.00 999 1006.0  27.5  27.3  25.7 99.0 99.00 
2019 06 21 00 30 221 13.5 16.0 99.00 99.00 99.00 999 1005.8  27.5  27.3  25.6 99.0 99.00 
2019 06 21 00 40 221 13.8 16.9  1.98  6.25  4.82 203 1005.7  27.5  27.3  25.5 99.0 99.00 
2019 06 21 00 50 220 13.3 16.6 99.00 99.00 99.00 999 1005.6  27.4  27.3  25.5 99.0 99.00 
2019 06 21 01 00 219 13.6 16.6 99.00 99.00 99.00 999 1005.6  27.4  27.3  25.5 99.0 99.00 
2019 06 21 01 10 221 14.6 17.5 99.00 99.00 99.00 999 1005.7  27.5  27.2  25.5 99.0 99.00 
2019 06 21 01 20 225 14.8 18.1 99.00 99.00 99.00 999 1005.9  27.6  27.2  25.4 99.0 99.00 
2019 06 21 01 30 230 15.2 20.1 99.00 99.00 99.00 999 1006.0  27.6  27.2  25.4 99.0 99.00 
2019 06 21 01 40 234 15.4 19.4  2.34  6.67  4.98 211 1005.9  27.5  27.2  25.3 99.0 99.00 
2019 06 21 01 50 239 14.6 17.8 99.00 99.00 99.00 999 1006.2  27.5 999.0  24.1 99.0 99.00 
2019 06 21 02 00 249 15.4 18.5 99.00 99.00 99.00 999 1006.5  27.5  27.2  22.2 99.0 99.00 
2019 06 21 02 10 254 13.8 17.1 99.00 99.00 99.00 999 1006.9  26.8  27.2  22.9 99.0 99.00 
2019 06 21 02 20 257 13.2 17.7 99.00 99.00 99.00 999 1006.9  26.5  27.1  22.7 99.0 99.00 
2019 06 21 02 30 278 11.7 15.5 99.00 99.00 99.00 999 1007.2  26.0  27.1  22.7 99.0 99.00 
2019 06 21 02 40 296  8.9 11.2  2.29  7.14  5.08 193 1007.4  25.0  27.1  22.5 99.0 99.00 
2019 06 21 02 50 297  7.5  9.7 99.00 99.00 99.00 999 1007.4  24.9  27.1  22.5 99.0 99.00 
2019 06 21 03 00 290  5.5  7.0 99.00 99.00 99.00 999 1007.4  24.9  27.1  22.4 99.0 99.00 
2019 06 21 03 10 285  5.8  7.5 99.00 99.00 99.00 999 1007.6  25.0  27.1  22.4 99.0 99.00 
2019 06 21 03 20 284  5.6  7.5 99.00 99.00 99.00 999 1007.5  24.9  27.0  22.4 99.0 99.00 
2019 06 21 03 30 273  5.3  6.9 99.00 99.00 99.00 999 1007.7  24.9  27.0  22.5 99.0 99.00 
2019 06 21 03 40 260  6.1  7.9  1.97  6.67  5.13 212 1007.6  25.1  27.0  22.8 99.0 99.00 
2019 06 21 03 50 256  7.9 10.0 99.00 99.00 99.00 999 1007.6  25.5  27.0  23.0 99.0 99.00 
2019 06 21 04 00 253  8.4 11.0 99.00 99.00 99.00 999 1007.5  25.8  27.0  23.3 99.0 99.00 
2019 06 21 04 10 249  9.9 13.1 99.00 99.00 99.00 999 1007.3  26.1  27.0  23.5 99.0 99.00 
2019 06 21 04 20 245 12.1 15.2 99.00 99.00 99.00 999 1007.2  26.4  27.0  23.3 99.0 99.00 
2019 06 21 04 30 240 12.5 15.1 99.00 99.00 99.00 999 1007.2  26.4  27.0  23.2 99.0 99.00 
2019 06 21 04 40 247 12.4 15.3  2.09  8.33  5.00 201 1007.2  26.5  27.0  23.0 99.0 99.00 
2019 06 21 04 50 244 13.3 15.9 99.00 99.00 99.00 999 1007.0  26.4  27.0  22.7 99.0 99.00 
2019 06 21 05 00 242 12.6 15.8 99.00 99.00 99.00 999 1006.8  26.3  27.0  23.0 99.0 99.00 
2019 06 21 05 10 238 12.4 15.7 99.00 99.00 99.00 999 1006.6  26.4  27.0  23.4 99.0 99.00 
2019 06 21 05 20 239 13.0 15.9 99.00 99.00 99.00 999 1006.6  26.4  27.0  23.4 99.0 99.00 
2019 06 21 05 30 240 14.1 17.8 99.00 99.00 99.00 999 1006.4  26.5  27.0  22.9 99.0 99.00 
2019 06 21 05 40 237 13.6 16.9  2.24  7.69  5.15 207 1006.5  26.5  27.0  23.0 99.0 99.00 
2019 06 21 05 50 241 13.8 18.2 99.00 99.00 99.00 999 1006.5  26.4  27.0  23.0 99.0 99.00 
2019 06 21 06 00 239 13.8 16.9 99.00 99.00 99.00 999 1006.4  26.4  27.0  23.2 99.0 99.00 
2019 06 21 06 10 242 13.5 16.4 99.00 99.00 99.00 999 1006.4  26.3  27.0  23.3 99.0 99.00 
2019 06 21 06 20 243 13.3 16.8 99.00 99.00 99.00 999 1006.4  26.3  27.0  23.6 99.0 99.00 
2019 06 21 06 30 245 13.4 16.8 99.00 99.00 99.00 999 1006.4  26.3  27.0  23.5 99.0 99.00 
2019 06 21 06 40 244 13.8 17.2  2.39  6.25  5.15 212 1006.2  26.2  27.0  23.3 99.0 99.00 
2019 06 21 06 50 245 13.3 16.4 99.00 99.00 99.00 999 1006.2  26.3  27.0  23.5 99.0 99.00 
2019 06 21 07 00 246 13.6 16.4 99.00 99.00 99.00 999 1006.1  26.2  27.0  23.5 99.0 99.00 
2019 06 21 07 10 246 13.3 16.4 99.00 99.00 99.00 999 1006.1  26.2  26.9  23.6 99.0 99.00 
2019 06 21 07 20 247 13.4 15.8 99.00 99.00 99.00 999 1005.9  26.1  26.9  23.4 99.0 99.00 
2019 06 21 07 30 246 12.7 15.2 99.00 99.00 99.00 999 1005.8  26.1  26.9  23.5 99.0 99.00 
2019 06 21 07 40 247 12.9 15.7  2.31  7.69  5.21 211 1005.8  26.0  26.9  23.3 99.0 99.00 
2019 06 21 07 50 250 12.4 15.3 99.00 99.00 99.00 999 1005.7  26.0  26.8  23.4 99.0 99.00 
2019 06 21 08 00 250 12.4 14.9 99.00 99.00 99.00 999 1005.6  26.0  26.8  23.4 99.0 99.00 
2019 06 21 08 10 251 11.8 14.5 99.00 99.00 99.00 999 1005.7  26.0  26.8  23.4 99.0 99.00 
2019 06 21 08 20 250 11.7 14.7 99.00 99.00 99.00 999 1005.8  25.9  26.8  23.3 99.0 99.00 
2019 06 21 08 30 249 11.8 14.0 99.00 99.00 99.00 999 1005.8  25.9  26.8  23.2 99.0 99.00 
2019 06 21 08 40 249 11.9 14.8  2.37  7.69  5.40 205 1005.8  25.9  26.8  23.1 99.0 99.00 
2019 06 21 08 50 251 11.6 13.9 99.00 99.00 99.00 999 1005.8  25.9  26.8  23.0 99.0 99.00 
2019 06 21 09 00 253 11.6 14.2 99.00 99.00 99.00 999 1006.0  25.9  26.8  22.9 99.0 99.00 
2019 06 21 09 10 251 11.4 13.9 99.00 99.00 99.00 999 1006.1  25.9  26.8  22.8 99.0 99.00 
2019 06 21 09 20 254 11.0 13.0 99.00 99.00 99.00 999 1006.1  25.9  26.8  22.7 99.0 99.00 
2019 06 21 09 30 252 11.1 13.6 99.00 99.00 99.00 999 1006.2  25.8  26.8  22.6 99.0 99.00 
2019 06 21 09 40 251 10.5 12.6  2.31  7.69  5.23 213 1006.2  25.8  26.7  22.7 99.0 99.00 
2019 06 21 09 50 248 10.1 12.3 99.00 99.00 99.00 999 1006.3  25.8  26.7  22.8 99.0 99.00 
2019 06 21 10 00 245 10.1 12.1 99.00 99.00 99.00 999 1006.4  25.8  26.7  22.7 99.0 99.00 
2019 06 21 10 10 247 10.8 12.7 99.00 99.00 99.00 999 1006.6  25.8  26.7  22.7 99.0 99.00 
2019 06 21 10 20 249 10.9 13.8 99.00 99.00 99.00 999 1006.8  25.8  26.7  22.6 99.0 99.00 
2019 06 21 10 30 251 11.0 13.4 99.00 99.00 99.00 999 1006.9  25.8  26.7  22.6 99.0 99.00 
2019 06 21 10 40 252 10.9 13.0  2.16  7.14  5.03 208 1007.0  25.8  26.7  22.7 99.0 99.00 
2019 06 21 10 50 257 10.6 12.7 99.00 99.00 99.00 999 1007.0  25.7  26.7  22.4 99.0 99.00 
2019 06 21 11 00 256 10.9 13.2 99.00 99.00 99.00 999 1007.1  25.7  26.7  22.4 99.0 99.00 
2019 06 21 11 10 255 10.8 13.1 99.00 99.00 99.00 999 1007.1  25.6  26.6  22.5 99.0 99.00 
2019 06 21 11 20 255 10.9 12.8 99.00 99.00 99.00 999 1007.3  25.5  26.4  22.5 99.0 99.00 
2019 06 21 11 30 257 10.9 12.8 99.00 99.00 99.00 999 1007.3  25.4  26.4  22.4 99.0 99.00 
2019 06 21 11 40 256 10.7 12.8  2.13  7.69  5.11 201 1007.5  25.3  26.4  22.3 99.0 99.00 
2019 06 21 11 50 256 10.6 13.1 99.00 99.00 99.00 999 1007.4  25.3  26.4  22.3 99.0 99.00 
2019 06 21 12 00 255 10.5 12.7 99.00 99.00 99.00 999 1007.6  25.3  26.3  22.5 99.0 99.00 
